s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.0601261E+002, 6.3222464E+001,-2.0448669E+001,-3.2839184E+001,-9.9132334E+000,-3.8584808E-003, 0.0000000E+000, 0.0000000E+000,-2.1312119E-002, 1.7518500E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0700158E+002, 6.2667270E+001,-2.0474938E+001,-3.0167740E+001,-9.8109185E+000,-3.8903682E-003, 0.0000000E+000, 0.0000000E+000, 2.2614308E+000, 2.2097828E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0801093E+002, 6.2442058E+001,-2.0481596E+001,-3.2746582E+001,-9.7686607E+000,-3.9426645E-003, 0.0000000E+000, 0.0000000E+000,-4.8375358E-001,-5.5872339E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0900696E+002, 6.3017318E+001,-2.0660867E+001,-3.1400572E+001,-9.8619592E+000,-3.9452012E-003, 0.0000000E+000, 0.0000000E+000, 9.9796687E-001, 1.0899742E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1001350E+002, 6.3102776E+001,-2.0708675E+001,-3.2017077E+001,-9.9964866E+000,-3.9489038E-003, 0.0000000E+000, 0.0000000E+000, 2.8150100E-001, 3.7658788E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1102253E+002, 6.2884346E+001,-2.0551710E+001,-3.0493391E+001,-9.9479285E+000,-3.8565575E-003, 0.0000000E+000, 0.0000000E+000, 2.0493727E+000, 1.8874602E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1202248E+002, 6.2674852E+001,-2.0809837E+001,-3.1979038E+001,-9.7925260E+000,-3.9405756E-003, 0.0000000E+000, 0.0000000E+000,-1.0655640E-001, 8.9510780E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1302180E+002, 6.3287509E+001,-2.0559840E+001,-3.3856484E+001,-9.6542379E+000,-3.9306360E-003, 0.0000000E+000, 0.0000000E+000,-8.0125887E-001,-7.8698418E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1402010E+002, 6.3037363E+001,-2.0738653E+001,-2.9558370E+001,-9.8560135E+000,-3.9185081E-003, 0.0000000E+000, 0.0000000E+000, 3.0092429E+000, 2.8804075E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1500923E+002, 6.2936201E+001,-2.0652901E+001,-3.4902483E+001,-1.0034511E+001,-3.9051474E-003, 0.0000000E+000, 0.0000000E+000,-2.6639937E+000,-2.6575984E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1600636E+002, 6.2748140E+001,-2.0595055E+001,-3.0204457E+001,-9.9976925E+000,-3.9730505E-003, 0.0000000E+000, 0.0000000E+000, 1.9315376E+000, 1.9469622E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1701538E+002, 6.3311422E+001,-2.0806577E+001,-3.2903359E+001,-9.8813298E+000,-3.9568812E-003, 0.0000000E+000, 0.0000000E+000,-2.3448121E-001,-2.8380093E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1801571E+002, 6.3340056E+001,-2.0713386E+001,-3.2974591E+001,-9.5928290E+000,-3.9369403E-003, 0.0000000E+000, 0.0000000E+000, 2.2903193E-002, 5.5312757E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.1901521E+002, 6.2911075E+001,-2.0555127E+001,-3.1084991E+001,-9.6301088E+000,-3.9379027E-003, 0.0000000E+000, 0.0000000E+000, 1.5412316E+000, 1.6369099E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2001305E+002, 6.2711821E+001,-2.0637686E+001,-3.4883638E+001,-9.8168417E+000,-3.9505250E-003, 0.0000000E+000, 0.0000000E+000,-2.6167665E+000,-2.6302954E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2101702E+002, 6.3250984E+001,-2.0875256E+001,-2.9909692E+001,-9.8900708E+000,-3.9392177E-003, 0.0000000E+000, 0.0000000E+000, 2.5569641E+000, 2.5720261E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2201151E+002, 6.2570291E+001,-2.0352112E+001,-3.4304627E+001,-9.6601913E+000,-3.9682866E-003, 0.0000000E+000, 0.0000000E+000,-1.6831839E+000,-1.7506074E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2301207E+002, 6.3742628E+001,-2.0855029E+001,-3.4211893E+001,-9.5819182E+000,-3.9271250E-003, 0.0000000E+000, 0.0000000E+000,-1.0210060E+000,-9.1013880E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2400256E+002, 6.3130066E+001,-2.0680139E+001,-3.0842995E+001,-9.3824930E+000,-3.9866905E-003, 0.0000000E+000, 0.0000000E+000, 2.1566285E+000, 2.2204519E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2500031E+002, 6.2876767E+001,-2.0405062E+001,-3.5314449E+001,-9.3423281E+000,-3.9353780E-003, 0.0000000E+000, 0.0000000E+000,-2.1796720E+000,-2.1890086E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2600556E+002, 6.2720360E+001,-2.0395012E+001,-3.1432906E+001,-9.4123120E+000,-3.9430695E-003, 0.0000000E+000, 0.0000000E+000, 1.4714576E+000, 1.4761874E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2701029E+002, 6.3547318E+001,-2.0649906E+001,-3.2938133E+001,-9.6201147E+000,-3.8594252E-003, 0.0000000E+000, 0.0000000E+000, 2.0649529E-001, 3.3530470E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2800240E+002, 6.2990721E+001,-2.0633598E+001,-3.4842407E+001,-9.4337038E+000,-3.9463031E-003, 0.0000000E+000, 0.0000000E+000,-1.8240386E+000,-1.9229342E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.2901643E+002, 6.2716693E+001,-2.0425057E+001,-2.8200933E+001,-9.4301322E+000,-3.9434134E-003, 0.0000000E+000, 0.0000000E+000, 4.6410462E+000, 4.6566283E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3001790E+002, 6.2977526E+001,-2.0428126E+001,-3.1971742E+001,-9.4741212E+000,-3.9839849E-003, 0.0000000E+000, 0.0000000E+000, 1.1598496E+000, 1.0995539E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3101990E+002, 6.2990295E+001,-2.0680244E+001,-3.1793192E+001,-9.5810705E+000,-3.9426114E-003, 0.0000000E+000, 0.0000000E+000, 9.9028290E-001, 9.3184609E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3202238E+002, 6.3560049E+001,-2.0668368E+001,-3.2384079E+001,-9.7272960E+000,-3.9660063E-003, 0.0000000E+000, 0.0000000E+000, 7.8669466E-001, 7.7634018E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3300400E+002, 6.2672893E+001,-2.0418191E+001,-3.3436960E+001,-9.7284808E+000,-3.9881263E-003, 0.0000000E+000, 0.0000000E+000,-1.0077866E+000,-9.1472651E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3401239E+002, 6.2797920E+001,-2.0540073E+001,-3.2922293E+001,-9.2462162E+000,-3.9880889E-003, 0.0000000E+000, 0.0000000E+000, 6.2305352E-002, 8.5349774E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3501878E+002, 6.3161981E+001,-2.0565018E+001,-3.1306421E+001,-9.2474977E+000,-3.9540834E-003, 0.0000000E+000, 0.0000000E+000, 2.1376761E+000, 2.0390902E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3601025E+002, 6.2839302E+001,-2.0408501E+001,-3.3166064E+001,-9.2525496E+000,-3.9575452E-003, 0.0000000E+000, 0.0000000E+000,-5.8787422E-002, 8.2292893E-003, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3701555E+002, 6.2892665E+001,-2.0584966E+001,-3.4563057E+001,-9.3785025E+000,-3.9832457E-003, 0.0000000E+000, 0.0000000E+000,-1.6612754E+000,-1.6378438E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3801498E+002, 6.3250330E+001,-2.0840709E+001,-3.0815866E+001,-9.3980885E+000,-3.8961942E-003, 0.0000000E+000, 0.0000000E+000, 2.2686675E+000, 2.1917704E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.3900520E+002, 6.3479128E+001,-2.0679395E+001,-3.2439863E+001,-9.4296035E+000,-3.9647479E-003, 0.0000000E+000, 0.0000000E+000, 8.0587647E-001, 9.2630139E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4001808E+002, 6.2722644E+001,-2.0406759E+001,-3.3739396E+001,-9.7571184E+000,-3.9998778E-003, 0.0000000E+000, 0.0000000E+000,-1.1594942E+000,-1.1846285E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4101138E+002, 6.3044478E+001,-2.0664046E+001,-3.2926130E+001,-9.5848262E+000,-3.9648951E-003, 0.0000000E+000, 0.0000000E+000,-1.3882743E-001,-1.3448902E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4200423E+002, 6.3101019E+001,-2.0768529E+001,-3.2222575E+001,-9.3705473E+000,-3.9315733E-003, 0.0000000E+000, 0.0000000E+000, 6.8756661E-001, 7.3543592E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4300702E+002, 6.3015079E+001,-2.0490427E+001,-3.0653114E+001,-9.2102975E+000,-3.9471471E-003, 0.0000000E+000, 0.0000000E+000, 2.6958187E+000, 2.6572930E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4401608E+002, 6.2652317E+001,-2.0502633E+001,-3.4289334E+001,-9.2473041E+000,-3.8500766E-003, 0.0000000E+000, 0.0000000E+000,-1.4215726E+000,-1.3908046E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4500426E+002, 6.3104763E+001,-2.0634756E+001,-3.3339691E+001,-9.3035835E+000,-3.9506134E-003, 0.0000000E+000, 0.0000000E+000,-2.0738708E-001,-1.7721840E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4601488E+002, 6.3216802E+001,-2.0714194E+001,-3.0066845E+001,-9.2554401E+000,-3.9214889E-003, 0.0000000E+000, 0.0000000E+000, 3.2799443E+000, 3.1764014E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4700343E+002, 6.3033082E+001,-2.0584819E+001,-3.4751754E+001,-9.2357232E+000,-3.9054757E-003, 0.0000000E+000, 0.0000000E+000,-1.6876895E+000,-1.5431193E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4800545E+002, 6.2889825E+001,-2.0596311E+001,-3.0351216E+001,-9.2537551E+000,-3.9489027E-003, 0.0000000E+000, 0.0000000E+000, 2.7782968E+000, 2.6845945E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4901857E+002, 6.2897428E+001,-2.0453661E+001,-3.5499477E+001,-9.2541563E+000,-3.9263746E-003, 0.0000000E+000, 0.0000000E+000,-2.3591299E+000,-2.3137936E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5001712E+002, 6.3336903E+001,-2.0824571E+001,-3.2463486E+001,-9.1880801E+000,-3.9368914E-003, 0.0000000E+000, 0.0000000E+000, 9.7872299E-001, 8.5682878E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5100270E+002, 6.3127702E+001,-2.0789328E+001,-3.1125943E+001,-9.0610573E+000,-3.9504558E-003, 0.0000000E+000, 0.0000000E+000, 2.0140533E+000, 2.1474237E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5200958E+002, 6.2713998E+001,-2.0367101E+001,-3.1463028E+001,-9.2845198E+000,-3.9922152E-003, 0.0000000E+000, 0.0000000E+000, 1.6689022E+000, 1.5953570E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5302127E+002, 6.3006345E+001,-2.0448537E+001,-3.4254669E+001,-9.2976950E+000,-3.9028510E-003, 0.0000000E+000, 0.0000000E+000,-9.7351180E-001,-9.9845914E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5400259E+002, 6.2590700E+001,-2.0428822E+001,-3.4444177E+001,-9.2162373E+000,-3.8606396E-003, 0.0000000E+000, 0.0000000E+000,-1.5844765E+000,-1.5023973E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5501456E+002, 6.3204664E+001,-2.0421306E+001,-3.1508701E+001,-9.1064323E+000,-3.9798202E-003, 0.0000000E+000, 0.0000000E+000, 2.0742366E+000, 2.1642448E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5600995E+002, 6.3719520E+001,-2.0903283E+001,-3.2082608E+001,-8.9308771E+000,-3.9713101E-003, 0.0000000E+000, 0.0000000E+000, 1.9046021E+000, 1.7987803E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5701634E+002, 6.2897766E+001,-2.0466356E+001,-3.2648986E+001,-8.8542969E+000,-3.9233066E-003, 0.0000000E+000, 0.0000000E+000, 9.1656350E-001, 9.2420370E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5800073E+002, 6.2895535E+001,-2.0449595E+001,-3.2983262E+001,-8.9970562E+000,-3.8945326E-003, 0.0000000E+000, 0.0000000E+000, 3.9884400E-001, 4.6172674E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5901935E+002, 6.2981917E+001,-2.0710908E+001,-3.4379908E+001,-9.2372650E+000,-3.9398345E-003, 0.0000000E+000, 0.0000000E+000,-1.3512795E+000,-1.3501041E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6002246E+002, 6.3240332E+001,-2.0775591E+001,-3.3510985E+001,-9.3218671E+000,-3.9572850E-003, 0.0000000E+000, 0.0000000E+000,-3.6785105E-001,-3.7206887E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6101788E+002, 6.2810853E+001,-2.0561688E+001,-3.2045512E+001,-9.3726645E+000,-3.9288863E-003, 0.0000000E+000, 0.0000000E+000, 8.4857756E-001, 8.2705915E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6201723E+002, 6.3025400E+001,-2.0636958E+001,-3.6934569E+001,-9.2467050E+000,-3.8782166E-003, 0.0000000E+000, 0.0000000E+000,-3.7938839E+000,-3.7967103E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6300266E+002, 6.2887241E+001,-2.0367499E+001,-3.1312275E+001,-8.9574572E+000,-3.8674092E-003, 0.0000000E+000, 0.0000000E+000, 2.2026629E+000, 2.2461420E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6402148E+002, 6.2978706E+001,-2.0572974E+001,-3.4625814E+001,-8.8779977E+000,-3.9558573E-003, 0.0000000E+000, 0.0000000E+000,-1.2069338E+000,-1.1020356E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6501118E+002, 6.3217215E+001,-2.0650901E+001,-3.3300537E+001,-9.0175669E+000,-3.9854514E-003, 0.0000000E+000, 0.0000000E+000, 3.0183349E-001, 2.4422438E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6601204E+002, 6.2879015E+001,-2.0597382E+001,-3.4914171E+001,-9.0217259E+000,-3.9667114E-003, 0.0000000E+000, 0.0000000E+000,-1.5965934E+000,-1.6582306E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6701305E+002, 6.3346583E+001,-2.0914089E+001,-3.2192132E+001,-9.0473158E+000,-3.9230478E-003, 0.0000000E+000, 0.0000000E+000, 1.2419580E+000, 1.1891229E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6802065E+002, 6.3009511E+001,-2.0569375E+001,-3.0353852E+001,-8.7002604E+000,-3.9336296E-003, 0.0000000E+000, 0.0000000E+000, 3.3093169E+000, 3.3820892E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.6901175E+002, 6.3072022E+001,-2.0484296E+001,-3.6800908E+001,-8.7897727E+000,-3.8948152E-003, 0.0000000E+000, 0.0000000E+000,-3.0081586E+000,-3.0068491E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7002206E+002, 6.2627012E+001,-2.0490473E+001,-3.3474126E+001,-9.0480232E+000,-3.9318618E-003, 0.0000000E+000, 0.0000000E+000,-3.8211187E-001,-3.8954226E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7100641E+002, 6.3331029E+001,-2.0447372E+001,-3.3511082E+001,-9.2098664E+000,-3.9935084E-003, 0.0000000E+000, 0.0000000E+000, 1.1365740E-001, 1.5871495E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7201945E+002, 6.3102488E+001,-2.0763206E+001,-3.2407088E+001,-9.0324039E+000,-3.9506706E-003, 0.0000000E+000, 0.0000000E+000, 8.5685196E-001, 8.9583983E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7302100E+002, 6.3150789E+001,-2.0476187E+001,-3.1070641E+001,-8.6587855E+000,-3.9628940E-003, 0.0000000E+000, 0.0000000E+000, 2.8866031E+000, 2.9412129E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7401218E+002, 6.2460999E+001,-2.0349329E+001,-3.4603031E+001,-8.6408023E+000,-3.8421551E-003, 0.0000000E+000, 0.0000000E+000,-1.1372666E+000,-1.1360065E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7500270E+002, 6.3285853E+001,-2.0539335E+001,-3.3944567E+001,-8.7195449E+000,-3.9150781E-003, 0.0000000E+000, 0.0000000E+000, 8.5180213E-002, 7.8490648E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7600616E+002, 6.3112749E+001,-2.0544911E+001,-3.1319811E+001,-8.7691799E+000,-3.9885619E-003, 0.0000000E+000, 0.0000000E+000, 2.4779944E+000, 2.4748586E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7700018E+002, 6.2620500E+001,-2.0384902E+001,-3.4838812E+001,-8.9761572E+000,-3.9844749E-003, 0.0000000E+000, 0.0000000E+000,-1.6091912E+000,-1.5833549E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7801669E+002, 6.3398194E+001,-2.0658955E+001,-3.3053465E+001,-8.7905652E+000,-3.8514638E-003, 0.0000000E+000, 0.0000000E+000, 8.3827818E-001, 8.9135770E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.7900208E+002, 6.3068723E+001,-2.0448219E+001,-3.3481906E+001,-8.5703236E+000,-3.9557527E-003, 0.0000000E+000, 0.0000000E+000, 5.9984755E-001, 5.6431944E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8000967E+002, 6.3245318E+001,-2.0580005E+001,-3.3465503E+001,-8.5275755E+000,-4.0192089E-003, 0.0000000E+000, 0.0000000E+000, 5.6938681E-001, 6.6821517E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8101204E+002, 6.2466180E+001,-2.0275588E+001,-3.3519080E+001,-8.5697319E+000,-3.8738228E-003, 0.0000000E+000, 0.0000000E+000, 9.8123655E-002, 9.7906934E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8201295E+002, 6.3411410E+001,-2.0665166E+001,-3.3340275E+001,-8.7967268E+000,-3.9582769E-003, 0.0000000E+000, 0.0000000E+000, 6.0515448E-001, 6.0528307E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8301175E+002, 6.2911517E+001,-2.0367202E+001,-3.3474801E+001,-8.8658776E+000,-4.0184051E-003, 0.0000000E+000, 0.0000000E+000, 2.3954588E-001, 1.9961744E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8400748E+002, 6.3244341E+001,-2.0696185E+001,-3.4236498E+001,-8.5818509E+000,-3.9936038E-003, 0.0000000E+000, 0.0000000E+000,-3.7618527E-001,-2.7418579E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8502063E+002, 6.2896730E+001,-2.0329141E+001,-3.2697219E+001,-8.4561633E+000,-3.9549251E-003, 0.0000000E+000, 0.0000000E+000, 1.4626453E+000, 1.4102521E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8600525E+002, 6.2777963E+001,-2.0521704E+001,-3.5408304E+001,-8.7658095E+000,-3.9438527E-003, 0.0000000E+000, 0.0000000E+000,-1.9420269E+000,-1.9217990E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8701096E+002, 6.2809759E+001,-2.0324855E+001,-3.2550837E+001,-8.6399352E+000,-3.9208250E-003, 0.0000000E+000, 0.0000000E+000, 1.2475010E+000, 1.2902109E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8800087E+002, 6.3031092E+001,-2.0452966E+001,-3.6380429E+001,-8.5458150E+000,-3.9884007E-003, 0.0000000E+000, 0.0000000E+000,-2.3814821E+000,-2.3521066E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.8900098E+002, 6.3348137E+001,-2.0583246E+001,-3.2401755E+001,-8.3239766E+000,-3.9655116E-003, 0.0000000E+000, 0.0000000E+000, 2.1493226E+000, 2.0351940E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9002283E+002, 6.3078310E+001,-2.0493176E+001,-3.3538389E+001,-8.3886510E+000,-3.8852747E-003, 0.0000000E+000, 0.0000000E+000, 5.4496750E-001, 6.5420826E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9100336E+002, 6.2827235E+001,-2.0230650E+001,-3.3749276E+001,-8.5506464E+000,-3.9428276E-003, 0.0000000E+000, 0.0000000E+000, 2.0523785E-001, 2.9271960E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9200781E+002, 6.2921041E+001,-2.0510365E+001,-3.2664005E+001,-8.5215204E+000,-3.9620878E-003, 0.0000000E+000, 0.0000000E+000, 1.2173108E+000, 1.2211889E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9301393E+002, 6.3325749E+001,-2.0624913E+001,-3.4200278E+001,-8.5580511E+000,-3.9494271E-003, 0.0000000E+000, 0.0000000E+000,-9.6490423E-002,-6.1441507E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9402005E+002, 6.2819207E+001,-2.0255653E+001,-3.3960223E+001,-8.7115338E+000,-3.9603041E-003, 0.0000000E+000, 0.0000000E+000,-5.7569558E-002,-1.1216420E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9501855E+002, 6.2877618E+001,-2.0357082E+001,-3.2426740E+001,-8.7175572E+000,-3.9551440E-003, 0.0000000E+000, 0.0000000E+000, 1.3789504E+000, 1.3722833E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9601974E+002, 6.2545130E+001,-2.0224241E+001,-3.6219838E+001,-8.5598416E+000,-3.9060710E-003, 0.0000000E+000, 0.0000000E+000,-2.6176325E+000,-2.4626969E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9700508E+002, 6.3437648E+001,-2.0471740E+001,-3.1585982E+001,-8.4671142E+000,-3.9360483E-003, 0.0000000E+000, 0.0000000E+000, 2.9839571E+000, 2.9088752E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9801083E+002, 6.3117999E+001,-2.0406179E+001,-3.4383170E+001,-8.3082475E+000,-3.9263207E-003, 0.0000000E+000, 0.0000000E+000,-1.5743475E-002, 1.6475652E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.9900525E+002, 6.2768134E+001,-2.0218656E+001,-3.6912252E+001,-8.0057170E+000,-3.9428962E-003, 0.0000000E+000, 0.0000000E+000,-2.4308064E+000,-2.3724343E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0000673E+002, 6.2924209E+001,-2.0390641E+001,-3.2534084E+001,-8.1642777E+000,-3.9626569E-003, 0.0000000E+000, 0.0000000E+000, 1.9716144E+000, 1.8312441E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0101443E+002, 6.3598123E+001,-2.0491648E+001,-3.1680265E+001,-8.4719476E+000,-3.8903334E-003, 0.0000000E+000, 0.0000000E+000, 2.7963685E+000, 2.9503713E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0201819E+002, 6.3201348E+001,-2.0427690E+001,-3.4840796E+001,-8.4785824E+000,-3.9655738E-003, 0.0000000E+000, 0.0000000E+000,-4.8187347E-001,-5.4968624E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0300476E+002, 6.2665451E+001,-2.0175320E+001,-3.0990446E+001,-8.5535615E+000,-3.8778971E-003, 0.0000000E+000, 0.0000000E+000, 2.8617205E+000, 2.9422459E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0401479E+002, 6.3240601E+001,-2.0647896E+001,-3.6874711E+001,-8.6507215E+000,-3.9358467E-003, 0.0000000E+000, 0.0000000E+000,-3.0013721E+000,-2.9366631E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0500153E+002, 6.2763024E+001,-2.0124567E+001,-3.0654965E+001,-8.4848260E+000,-3.9130949E-003, 0.0000000E+000, 0.0000000E+000, 3.4992763E+000, 3.4947534E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0600276E+002, 6.3308598E+001,-2.0688344E+001,-3.4994453E+001,-8.5804243E+000,-3.9729132E-003, 0.0000000E+000, 0.0000000E+000,-9.4326458E-001,-9.5859597E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0701292E+002, 6.2860291E+001,-2.0286592E+001,-3.4700574E+001,-8.4991049E+000,-3.9859819E-003, 0.0000000E+000, 0.0000000E+000,-6.3600643E-001,-6.2996540E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0801466E+002, 6.3582567E+001,-2.0550047E+001,-3.4188428E+001,-8.4986830E+000,-3.9822903E-003, 0.0000000E+000, 0.0000000E+000, 2.3941305E-001, 3.4142648E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.0900494E+002, 6.2520529E+001,-2.0322658E+001,-3.2821141E+001,-8.3213217E+000,-3.9899518E-003, 0.0000000E+000, 0.0000000E+000, 1.1838928E+000, 1.0514174E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.1000937E+002, 6.3149736E+001,-2.0320233E+001,-3.3048285E+001,-8.3129790E+000,-3.9775877E-003, 0.0000000E+000, 0.0000000E+000, 1.3449607E+000, 1.4642609E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.1101962E+002, 6.3228926E+001,-2.0581882E+001,-3.4946737E+001,-8.3269031E+000,-3.9843999E-003, 0.0000000E+000, 0.0000000E+000,-5.6248173E-001,-6.3058068E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 2.1201187E+002, 6.2433467E+001,-2.0003498E+001,-2.9976744E+001,-8.0113226E+000,-4.0082592E-003, 0.0000000E+000, 0.0000000E+000, 4.3717624E+000, 4.4378945E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
