s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.1808887E+001, 1.5691912E+002,-3.2064007E+001,-4.2780053E+000,-3.5803973E+001, 8.5033597E-001, 0.0000000E+000, 0.0000000E+000, 8.5340170E+001, 8.5623467E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.2106247E+001, 1.6531306E+002,-3.4703653E+001,-4.2418253E+000,-3.6177957E+001, 8.5093460E-001, 0.0000000E+000, 0.0000000E+000, 9.0673083E+001, 9.1040562E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.2401173E+001, 1.5976303E+002,-3.3047148E+001,-4.7982130E+000,-3.6041578E+001, 8.6383912E-001, 0.0000000E+000, 0.0000000E+000, 8.6865268E+001, 8.6739929E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.2707455E+001, 1.5804662E+002,-3.2810392E+001,-5.7338905E+000,-3.6502492E+001, 8.5298231E-001, 0.0000000E+000, 0.0000000E+000, 8.3191697E+001, 8.3852827E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.3004868E+001, 1.6103568E+002,-3.4212288E+001,-6.4590482E+000,-3.6749325E+001, 8.5028929E-001, 0.0000000E+000, 0.0000000E+000, 8.5520551E+001, 8.4465311E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.3300087E+001, 1.5727944E+002,-3.4046271E+001,-6.2277526E+000,-3.7224485E+001, 8.3936866E-001, 0.0000000E+000, 0.0000000E+000, 8.1284231E+001, 8.0620297E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.3601795E+001, 1.6434217E+002,-3.4771237E+001,-5.5301799E+000,-3.7562104E+001, 8.3093956E-001, 0.0000000E+000, 0.0000000E+000, 8.7163292E+001, 8.7309594E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.3903996E+001, 1.5917191E+002,-3.4792250E+001,-5.0969359E+000,-3.8126141E+001, 8.4228948E-001, 0.0000000E+000, 0.0000000E+000, 8.1769503E+001, 8.1998875E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.4209167E+001, 1.5902304E+002,-3.6333397E+001,-5.3851879E+000,-3.8237665E+001, 8.3785803E-001, 0.0000000E+000, 0.0000000E+000, 8.0131298E+001, 7.9904648E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.4509331E+001, 1.6187880E+002,-3.6365652E+001,-5.1722505E+000,-3.9002361E+001, 8.5677331E-001, 0.0000000E+000, 0.0000000E+000, 8.2187208E+001, 8.2195308E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.4804787E+001, 1.5148187E+002,-3.4788098E+001,-5.2788172E+000,-3.9292866E+001, 8.3465753E-001, 0.0000000E+000, 0.0000000E+000, 7.2886388E+001, 7.2956745E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.5104355E+001, 1.6793292E+002,-3.7807561E+001,-5.8303620E+000,-3.9615604E+001, 8.6474939E-001, 0.0000000E+000, 0.0000000E+000, 8.4374502E+001, 8.5544141E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.5407585E+001, 1.5723060E+002,-3.5109783E+001,-5.0463807E+000,-3.9363307E+001, 8.2626941E-001, 0.0000000E+000, 0.0000000E+000, 7.8872967E+001, 7.8537401E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.5700924E+001, 1.5894514E+002,-3.5735527E+001,-4.8095005E+000,-3.9842167E+001, 8.3290051E-001, 0.0000000E+000, 0.0000000E+000, 7.9941472E+001, 7.9390847E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.6010857E+001, 1.5933651E+002,-3.7177530E+001,-5.3667619E+000,-3.9969730E+001, 8.2834154E-001, 0.0000000E+000, 0.0000000E+000, 7.8232528E+001, 7.7650825E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.6308567E+001, 1.6798051E+002,-3.9567224E+001,-6.6901147E+000,-4.0286358E+001, 8.9912015E-001, 0.0000000E+000, 0.0000000E+000, 8.1944846E+001, 8.2335936E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.6608910E+001, 1.5971117E+002,-3.8718845E+001,-7.8421368E+000,-4.1043133E+001, 8.8947489E-001, 0.0000000E+000, 0.0000000E+000, 7.3352424E+001, 7.2996530E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.6909569E+001, 1.5239143E+002,-3.6921057E+001,-7.2226205E+000,-4.1486227E+001, 8.6822664E-001, 0.0000000E+000, 0.0000000E+000, 6.8300651E+001, 6.7629749E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.7200432E+001, 1.6516383E+002,-3.7543934E+001,-6.2943826E+000,-4.1779764E+001, 8.9453163E-001, 0.0000000E+000, 0.0000000E+000, 7.8373607E+001, 8.0440285E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.7501083E+001, 1.6693998E+002,-3.7452293E+001,-6.0128188E+000,-4.1656839E+001, 8.7965458E-001, 0.0000000E+000, 0.0000000E+000, 8.2468998E+001, 8.2697680E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.7804802E+001, 1.4581383E+002,-3.9926088E+001,-6.4252349E+000,-4.2257828E+001, 8.3934323E-001, 0.0000000E+000, 0.0000000E+000, 5.9835712E+001, 5.8044021E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.8106060E+001, 1.5960785E+002,-3.7442595E+001,-7.0972768E+000,-4.2045467E+001, 8.3983562E-001, 0.0000000E+000, 0.0000000E+000, 7.1824541E+001, 7.3862347E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.8407486E+001, 1.6831793E+002,-3.8693605E+001,-7.4149934E+000,-4.1708667E+001, 8.6669604E-001, 0.0000000E+000, 0.0000000E+000, 8.1127387E+001, 8.1367356E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.8708469E+001, 1.5432908E+002,-3.6561155E+001,-7.5778306E+000,-4.1763390E+001, 8.2334922E-001, 0.0000000E+000, 0.0000000E+000, 6.9605654E+001, 6.9250053E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.9002159E+001, 1.6540136E+002,-3.8078788E+001,-8.1446784E+000,-4.1281482E+001, 8.8418240E-001, 0.0000000E+000, 0.0000000E+000, 7.8695522E+001, 7.8780592E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.9308075E+001, 1.5777215E+002,-3.6501313E+001,-8.0620424E+000,-4.1027273E+001, 8.7678573E-001, 0.0000000E+000, 0.0000000E+000, 7.3389867E+001, 7.3058311E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.9603577E+001, 1.6099501E+002,-3.9013425E+001,-8.1488831E+000,-4.0959133E+001, 8.4596241E-001, 0.0000000E+000, 0.0000000E+000, 7.3631237E+001, 7.3719534E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 3.9911366E+001, 1.5125385E+002,-3.8482721E+001,-8.5464248E+000,-4.1372076E+001, 8.6813601E-001, 0.0000000E+000, 0.0000000E+000, 6.4476109E+001, 6.3720769E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.0202412E+001, 1.7333177E+002,-4.3701389E+001,-7.9213688E+000,-4.1620301E+001, 8.8332616E-001, 0.0000000E+000, 0.0000000E+000, 8.0471652E+001, 8.0972036E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.0507309E+001, 1.6208177E+002,-3.8243255E+001,-8.4494846E+000,-4.2141191E+001, 8.9039584E-001, 0.0000000E+000, 0.0000000E+000, 7.4878200E+001, 7.4138232E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.0809109E+001, 1.5265139E+002,-4.0967598E+001,-9.0732461E+000,-4.2432169E+001, 8.7034209E-001, 0.0000000E+000, 0.0000000E+000, 6.1887970E+001, 6.1048723E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.1109573E+001, 1.6092056E+002,-3.9650293E+001,-9.6126972E+000,-4.2136753E+001, 8.6217574E-001, 0.0000000E+000, 0.0000000E+000, 6.8540145E+001, 7.0382996E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.1405170E+001, 1.5934244E+002,-3.8606390E+001,-9.7850742E+000,-4.2113386E+001, 8.6675071E-001, 0.0000000E+000, 0.0000000E+000, 6.7667277E+001, 6.9704344E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.1706490E+001, 1.6352472E+002,-4.1180447E+001,-9.6354368E+000,-4.1690551E+001, 8.5251223E-001, 0.0000000E+000, 0.0000000E+000, 7.1718500E+001, 7.1870796E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.2007626E+001, 1.5559524E+002,-3.7202653E+001,-9.5437722E+000,-4.1532612E+001, 8.5455886E-001, 0.0000000E+000, 0.0000000E+000, 6.8920664E+001, 6.8170766E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.2306831E+001, 1.6790290E+002,-4.0944939E+001,-9.5623779E+000,-4.1445562E+001, 8.8750937E-001, 0.0000000E+000, 0.0000000E+000, 7.6527133E+001, 7.6837531E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.2602524E+001, 1.6338846E+002,-3.9249596E+001,-9.9211717E+000,-4.1472791E+001, 9.0535388E-001, 0.0000000E+000, 0.0000000E+000, 7.3536650E+001, 7.3650256E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.2906403E+001, 1.5549984E+002,-3.8035709E+001,-1.0874017E+001,-4.1827915E+001, 9.0201339E-001, 0.0000000E+000, 0.0000000E+000, 6.6596358E+001, 6.5664216E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.3202477E+001, 1.5046155E+002,-3.9261838E+001,-1.0382495E+001,-4.1904360E+001, 8.4782505E-001, 0.0000000E+000, 0.0000000E+000, 6.0982544E+001, 5.9760679E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.3503853E+001, 1.6576839E+002,-4.2598767E+001,-1.0623557E+001,-4.2120910E+001, 8.6035013E-001, 0.0000000E+000, 0.0000000E+000, 7.0890102E+001, 7.1285511E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.3802151E+001, 1.5710015E+002,-4.0347800E+001,-1.1018171E+001,-4.2809815E+001, 8.3599436E-001, 0.0000000E+000, 0.0000000E+000, 6.2924660E+001, 6.3760359E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.4110111E+001, 1.6061419E+002,-4.1727825E+001,-1.1304999E+001,-4.2972615E+001, 8.4357393E-001, 0.0000000E+000, 0.0000000E+000, 6.4033935E+001, 6.5452322E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.4405163E+001, 1.6172955E+002,-4.1919601E+001,-1.2653364E+001,-4.3352440E+001, 8.5138148E-001, 0.0000000E+000, 0.0000000E+000, 6.3777403E+001, 6.4655524E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.4700611E+001, 1.5465403E+002,-3.9833328E+001,-1.3343072E+001,-4.3856981E+001, 8.3623031E-001, 0.0000000E+000, 0.0000000E+000, 5.8538479E+001, 5.8456878E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.5008995E+001, 1.6440972E+002,-4.2805299E+001,-1.3591442E+001,-4.4150994E+001, 8.5855460E-001, 0.0000000E+000, 0.0000000E+000, 6.4426312E+001, 6.4720543E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.5308052E+001, 1.5450669E+002,-4.1790048E+001,-1.3873285E+001,-4.4342043E+001, 8.4998031E-001, 0.0000000E+000, 0.0000000E+000, 5.6463781E+001, 5.5351293E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.5604687E+001, 1.6212212E+002,-4.5052421E+001,-1.4387496E+001,-4.4609409E+001, 8.5248671E-001, 0.0000000E+000, 0.0000000E+000, 5.9318458E+001, 5.8925280E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.5901733E+001, 1.5854456E+002,-4.2181515E+001,-1.3353230E+001,-4.4725624E+001, 8.5011340E-001, 0.0000000E+000, 0.0000000E+000, 5.9648457E+001, 5.9134307E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.6204842E+001, 1.6805286E+002,-4.2742326E+001,-1.2592499E+001,-4.4527206E+001, 8.5482111E-001, 0.0000000E+000, 0.0000000E+000, 6.8915504E+001, 6.9045650E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.6510910E+001, 1.5733653E+002,-4.2962506E+001,-1.3006646E+001,-4.4421874E+001, 8.2949392E-001, 0.0000000E+000, 0.0000000E+000, 5.8539447E+001, 5.7775001E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.6809402E+001, 1.5892111E+002,-4.2482398E+001,-1.2657865E+001,-4.4505574E+001, 8.3129399E-001, 0.0000000E+000, 0.0000000E+000, 5.9737359E+001, 6.0106570E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.7104248E+001, 1.6000272E+002,-4.2488739E+001,-1.3433208E+001,-4.4352368E+001, 8.4814919E-001, 0.0000000E+000, 0.0000000E+000, 5.9624373E+001, 6.0576552E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.7404316E+001, 1.5955053E+002,-4.3518710E+001,-1.2800563E+001,-4.4596253E+001, 8.5015428E-001, 0.0000000E+000, 0.0000000E+000, 5.9089353E+001, 5.9485158E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.7709286E+001, 1.5832342E+002,-4.4195058E+001,-1.2213194E+001,-4.4710827E+001, 8.9650134E-001, 0.0000000E+000, 0.0000000E+000, 5.7606082E+001, 5.8100837E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.8003445E+001, 1.6282366E+002,-4.5227200E+001,-1.3301320E+001,-4.5074308E+001, 8.5769418E-001, 0.0000000E+000, 0.0000000E+000, 5.9183821E+001, 6.0078528E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.8310596E+001, 1.5602170E+002,-4.2264623E+001,-1.5128580E+001,-4.5142097E+001, 8.3264921E-001, 0.0000000E+000, 0.0000000E+000, 5.3920558E+001, 5.4319046E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.8604950E+001, 1.7158078E+002,-4.5536434E+001,-1.6355695E+001,-4.5358889E+001, 9.0636552E-001, 0.0000000E+000, 0.0000000E+000, 6.4816385E+001, 6.5236131E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.8907791E+001, 1.5463559E+002,-4.5656352E+001,-1.5125130E+001,-4.5439467E+001, 8.7018406E-001, 0.0000000E+000, 0.0000000E+000, 5.1968068E+001, 4.9284823E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.9200462E+001, 1.5934663E+002,-4.5325486E+001,-1.4745518E+001,-4.5246604E+001, 8.7411793E-001, 0.0000000E+000, 0.0000000E+000, 5.4789401E+001, 5.4903137E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.9500008E+001, 1.5597308E+002,-4.2475672E+001,-1.5594209E+001,-4.4955846E+001, 8.5611612E-001, 0.0000000E+000, 0.0000000E+000, 5.4187638E+001, 5.3803467E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 4.9804901E+001, 1.6635141E+002,-4.1768073E+001,-1.6037178E+001,-4.5116042E+001, 8.6606569E-001, 0.0000000E+000, 0.0000000E+000, 6.2565100E+001, 6.4296180E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.0110157E+001, 1.5467171E+002,-4.0855842E+001,-1.7190208E+001,-4.4687296E+001, 8.4668180E-001, 0.0000000E+000, 0.0000000E+000, 5.2848110E+001, 5.2785046E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.0406967E+001, 1.6560419E+002,-4.4443208E+001,-1.7161424E+001,-4.4551842E+001, 8.8045167E-001, 0.0000000E+000, 0.0000000E+000, 5.9692456E+001, 6.0328171E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.0701580E+001, 1.5282817E+002,-4.3367048E+001,-1.6876398E+001,-4.4734254E+001, 8.6488621E-001, 0.0000000E+000, 0.0000000E+000, 4.9318408E+001, 4.8715358E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.1003090E+001, 1.6669492E+002,-4.6585668E+001,-1.7639836E+001,-4.5265195E+001, 8.7435607E-001, 0.0000000E+000, 0.0000000E+000, 5.5706843E+001, 5.8078582E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.1304974E+001, 1.5804867E+002,-4.5143467E+001,-1.5954330E+001,-4.5463893E+001, 8.8241490E-001, 0.0000000E+000, 0.0000000E+000, 5.1133252E+001, 5.2369391E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.1609982E+001, 1.6502416E+002,-4.6071436E+001,-1.4640213E+001,-4.5688731E+001, 8.8171562E-001, 0.0000000E+000, 0.0000000E+000, 5.8770851E+001, 5.9505494E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.1902504E+001, 1.4955098E+002,-4.1097497E+001,-1.4226796E+001,-4.5742147E+001, 8.4858572E-001, 0.0000000E+000, 0.0000000E+000, 5.2053319E+001, 4.9333126E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.2204121E+001, 1.6785343E+002,-4.6689134E+001,-1.5216218E+001,-4.6107414E+001, 8.8624787E-001, 0.0000000E+000, 0.0000000E+000, 6.1192381E+001, 6.0726909E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.2508400E+001, 1.6414591E+002,-4.6408930E+001,-1.5144357E+001,-4.5605024E+001, 8.7015077E-001, 0.0000000E+000, 0.0000000E+000, 5.8200707E+001, 5.7857751E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.2800182E+001, 1.5718036E+002,-4.4968639E+001,-1.5738473E+001,-4.6148792E+001, 8.7079172E-001, 0.0000000E+000, 0.0000000E+000, 5.0521914E+001, 5.1195252E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.3100723E+001, 1.7107288E+002,-4.8685875E+001,-1.6411346E+001,-4.6108541E+001, 8.9715588E-001, 0.0000000E+000, 0.0000000E+000, 5.9755830E+001, 6.0764272E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.3409054E+001, 1.5018870E+002,-4.2460936E+001,-1.5381492E+001,-4.6167663E+001, 9.0131559E-001, 0.0000000E+000, 0.0000000E+000, 4.8372683E+001, 4.7079926E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.3706135E+001, 1.6664624E+002,-4.4385833E+001,-1.5894794E+001,-4.6326758E+001, 9.0811825E-001, 0.0000000E+000, 0.0000000E+000, 5.9417729E+001, 6.0946972E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.4004154E+001, 1.5291441E+002,-4.2475806E+001,-1.6035676E+001,-4.6332048E+001, 8.9107990E-001, 0.0000000E+000, 0.0000000E+000, 4.8037955E+001, 4.8961960E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.4308662E+001, 1.6607599E+002,-4.6953941E+001,-1.4922468E+001,-4.6282180E+001, 9.1722455E-001, 0.0000000E+000, 0.0000000E+000, 5.6820988E+001, 5.8834624E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.4600899E+001, 1.4945516E+002,-4.0694357E+001,-1.3374405E+001,-4.6219694E+001, 8.4839087E-001, 0.0000000E+000, 0.0000000E+000, 5.0785290E+001, 5.0015094E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.4901131E+001, 1.5353444E+002,-4.5952195E+001,-1.3038241E+001,-4.6031703E+001, 8.5162935E-001, 0.0000000E+000, 0.0000000E+000, 5.0273144E+001, 4.9363936E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.5203224E+001, 1.7025826E+002,-4.7693338E+001,-1.5945100E+001,-4.6110365E+001, 8.7758439E-001, 0.0000000E+000, 0.0000000E+000, 5.9878160E+001, 6.1387045E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.5505978E+001, 1.6101068E+002,-4.4744331E+001,-1.7047160E+001,-4.6690157E+001, 8.9667753E-001, 0.0000000E+000, 0.0000000E+000, 5.3091825E+001, 5.3425712E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.5800659E+001, 1.5710669E+002,-4.5217350E+001,-1.9771486E+001,-4.6626762E+001, 8.6072204E-001, 0.0000000E+000, 0.0000000E+000, 4.7435979E+001, 4.6351812E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.6105228E+001, 1.5731318E+002,-4.9870558E+001,-1.8751185E+001,-4.6604609E+001, 8.7179260E-001, 0.0000000E+000, 0.0000000E+000, 4.4993353E+001, 4.2958624E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.6404633E+001, 1.6304178E+002,-4.9399930E+001,-1.5608707E+001,-4.6992861E+001, 8.0851250E-001, 0.0000000E+000, 0.0000000E+000, 5.1569402E+001, 5.1848790E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.6702557E+001, 1.5672012E+002,-4.5410880E+001,-1.4338790E+001,-4.7354225E+001, 8.4592655E-001, 0.0000000E+000, 0.0000000E+000, 4.9700161E+001, 5.0462154E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.7003899E+001, 1.6360185E+002,-4.5824278E+001,-1.6292190E+001,-4.7370195E+001, 8.4044085E-001, 0.0000000E+000, 0.0000000E+000, 5.3564829E+001, 5.4955633E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.7300293E+001, 1.4948288E+002,-4.4532647E+001,-1.7276925E+001,-4.7459181E+001, 7.9781154E-001, 0.0000000E+000, 0.0000000E+000, 4.2220473E+001, 4.1011937E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.7602558E+001, 1.6439623E+002,-4.8851871E+001,-1.7999490E+001,-4.7624743E+001, 8.1338558E-001, 0.0000000E+000, 0.0000000E+000, 4.8214050E+001, 5.0733513E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.7909214E+001, 1.6232616E+002,-4.5273185E+001,-1.6778099E+001,-4.7567296E+001, 8.1542215E-001, 0.0000000E+000, 0.0000000E+000, 5.2200753E+001, 5.3522998E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.8204906E+001, 1.5778923E+002,-4.7204590E+001,-1.4857635E+001,-4.7869094E+001, 8.0562683E-001, 0.0000000E+000, 0.0000000E+000, 4.8714529E+001, 4.8663533E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.8507919E+001, 1.6412113E+002,-4.7098663E+001,-1.8402548E+001,-4.8044847E+001, 8.5738386E-001, 0.0000000E+000, 0.0000000E+000, 5.2710344E+001, 5.1432455E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.8805653E+001, 1.5666564E+002,-4.5418626E+001,-2.1382757E+001,-4.7607105E+001, 8.5604902E-001, 0.0000000E+000, 0.0000000E+000, 4.4014574E+001, 4.3113204E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.9111248E+001, 1.6145831E+002,-4.7078129E+001,-2.1262928E+001,-4.7593231E+001, 8.2479381E-001, 0.0000000E+000, 0.0000000E+000, 4.7123112E+001, 4.6348814E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.9407475E+001, 1.6170575E+002,-4.8090492E+001,-1.9703120E+001,-4.7444197E+001, 8.6988862E-001, 0.0000000E+000, 0.0000000E+000, 4.5620573E+001, 4.7337832E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 5.9707558E+001, 1.6335566E+002,-4.7665738E+001,-1.9423622E+001,-4.7399906E+001, 8.6625148E-001, 0.0000000E+000, 0.0000000E+000, 5.0352904E+001, 4.9732643E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.0007153E+001, 1.5300791E+002,-4.8274905E+001,-1.9189284E+001,-4.7866375E+001, 8.4817326E-001, 0.0000000E+000, 0.0000000E+000, 3.9428126E+001, 3.8525524E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.0307461E+001, 1.6632374E+002,-4.9336901E+001,-2.0188096E+001,-4.8229729E+001, 8.7630133E-001, 0.0000000E+000, 0.0000000E+000, 4.8479230E+001, 4.9445317E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.0609848E+001, 1.5909806E+002,-5.0010856E+001,-1.8971708E+001,-4.8187131E+001, 8.4369197E-001, 0.0000000E+000, 0.0000000E+000, 4.1940894E+001, 4.2772056E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.0909721E+001, 1.6183312E+002,-5.1280881E+001,-1.7134394E+001,-4.8247803E+001, 8.6895479E-001, 0.0000000E+000, 0.0000000E+000, 4.4762301E+001, 4.6039001E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.1200115E+001, 1.6220971E+002,-5.2207546E+001,-1.7659933E+001,-4.8420968E+001, 8.7862454E-001, 0.0000000E+000, 0.0000000E+000, 4.4309806E+001, 4.4799884E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.1505886E+001, 1.5583783E+002,-4.9589473E+001,-2.0165889E+001,-4.8132253E+001, 8.6234651E-001, 0.0000000E+000, 0.0000000E+000, 4.0350402E+001, 3.8812557E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.1805470E+001, 1.6316622E+002,-4.9162868E+001,-2.2639465E+001,-4.8372411E+001, 8.5023014E-001, 0.0000000E+000, 0.0000000E+000, 4.3597265E+001, 4.3841703E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.2108772E+001, 1.5445965E+002,-4.7142621E+001,-2.2831784E+001,-4.8372728E+001, 8.2662622E-001, 0.0000000E+000, 0.0000000E+000, 3.6938936E+001, 3.6939146E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.2408215E+001, 1.6683124E+002,-5.2461625E+001,-1.9778775E+001,-4.8269857E+001, 8.7457770E-001, 0.0000000E+000, 0.0000000E+000, 4.6169683E+001, 4.7195561E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.2708920E+001, 1.6019594E+002,-4.8522616E+001,-1.7100544E+001,-4.8586956E+001, 8.4239589E-001, 0.0000000E+000, 0.0000000E+000, 4.7322331E+001, 4.6828220E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.3004284E+001, 1.5149893E+002,-4.8842473E+001,-1.7252419E+001,-4.9389804E+001, 8.4617855E-001, 0.0000000E+000, 0.0000000E+000, 3.8742049E+001, 3.6860414E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.3301632E+001, 1.6759005E+002,-5.3155567E+001,-1.7792381E+001,-4.9358242E+001, 8.8437262E-001, 0.0000000E+000, 0.0000000E+000, 4.7702053E+001, 4.8168233E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 6.3609165E+001, 1.6229661E+002,-5.1207983E+001,-1.8362418E+001,-4.9565427E+001, 9.1563431E-001, 0.0000000E+000, 0.0000000E+000, 4.2012786E+001, 4.4076414E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
